6,7,Desktop,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:42 PM,0,0,-5,0,0,0
11/2/2020 5:55:43 PM,0,0,-5,0,0,0
11/2/2020 5:55:43 PM,0,0,-5,0,0,0
11/2/2020 5:55:43 PM,0,0,-5,0,0,0
11/2/2020 5:55:43 PM,0,0,-5,0,0,0
11/2/2020 5:55:43 PM,0,0,-5,0,0,0
11/2/2020 5:55:43 PM,0,0,-5,0,0,0
11/2/2020 5:55:43 PM,0,0,-5,0,0,0
11/2/2020 5:55:43 PM,0,0,-5,0,0,0
11/2/2020 5:55:43 PM,0.01,0,-5,0,0,0
11/2/2020 5:55:43 PM,0.01,0,-5,0,0,0
11/2/2020 5:55:43 PM,0.02,0,-5,0,0,0
11/2/2020 5:55:43 PM,0.02,0.01,-5,0,0,0
11/2/2020 5:55:43 PM,0.02,0.01,-5,0,0,0
11/2/2020 5:55:43 PM,0.02,0.02,-5,0,0,0
11/2/2020 5:55:43 PM,0.02,0.03,-5,0,0,0
11/2/2020 5:55:43 PM,0.02,0.03,-5,0,0,0
11/2/2020 5:55:43 PM,0.02,0.03,-5,0,0,0
11/2/2020 5:55:43 PM,0.02,0.05,-5,0,0,0
11/2/2020 5:55:43 PM,0.02,0.05,-5,0,0,0
11/2/2020 5:55:43 PM,0.02,0.05,-5,0,0,0
11/2/2020 5:55:43 PM,0.02,0.05,-5,0,0,0
11/2/2020 5:55:43 PM,0.02,0.05,-5,0,0,0
11/2/2020 5:55:43 PM,0.02,0.05,-5,0,0,0
11/2/2020 5:55:43 PM,0.02,0.05,-5,0,0,0
11/2/2020 5:55:43 PM,0.02,0.05999999,-5,0,0,0
11/2/2020 5:55:43 PM,0.03,0.06999999,-5,0,0,0
11/2/2020 5:55:43 PM,0.03,0.07999999,-5,0,0,0
11/2/2020 5:55:43 PM,0.03,0.09999999,-5,0,0,0
11/2/2020 5:55:43 PM,0.03,0.09999999,-5,0,0,0
11/2/2020 5:55:43 PM,0.03,0.09999999,-5,0,0,0
11/2/2020 5:55:43 PM,0.03,0.09999999,-5,0,0,0
11/2/2020 5:55:43 PM,0.03,0.09999999,-5,0,0,0
11/2/2020 5:55:43 PM,0.03,0.09999999,-5,0,0,0
11/2/2020 5:55:43 PM,0.03,0.11,-5,0,0,0
11/2/2020 5:55:43 PM,0.03,0.13,-5,0,0,0
11/2/2020 5:55:43 PM,0.05,0.18,-5,0,0,0
11/2/2020 5:55:43 PM,0.05,0.21,-5,0,0,0
