2,19,Hololens,0
10/23/2020 9:26:04 PM,0.6475322,0.01620415,0.249984,0.2035357,-0.006173403,-0.01554672
10/23/2020 9:26:04 PM,0.6518358,0.0211785,0.2530478,0.2014135,-0.007915167,-0.01875499
10/23/2020 9:26:04 PM,0.6561727,0.02361525,0.255069,0.1964771,-0.008514063,-0.02072472
10/23/2020 9:26:04 PM,0.6611089,0.0254435,0.2563025,0.1894575,-0.0153964,-0.02209023
10/23/2020 9:26:04 PM,0.6667089,0.02742775,0.2582639,0.1828321,-0.02099838,-0.02425682
10/23/2020 9:26:04 PM,0.6728756,0.02789647,0.2593755,0.1756255,-0.02437554,-0.02637073
10/23/2020 9:26:04 PM,0.6789733,0.0279188,0.2597072,0.1727059,-0.02602213,-0.02796759
10/23/2020 9:26:04 PM,0.6848283,0.02852905,0.2602724,0.1708022,-0.0263209,-0.02836107
10/23/2020 9:26:04 PM,0.6901957,0.02908275,0.2611133,0.1668951,-0.02671739,-0.02731387
10/23/2020 9:26:04 PM,0.6955532,0.02977109,0.2614148,0.165463,-0.02914328,-0.02498575
10/23/2020 9:26:04 PM,0.7010634,0.03127728,0.2628297,0.1654716,-0.03368161,-0.02191828
10/23/2020 9:26:04 PM,0.706838,0.0330267,0.2649381,0.1639571,-0.03832665,-0.01934535
10/23/2020 9:26:04 PM,0.7133502,0.03354955,0.2671438,0.1621257,-0.04448624,-0.01537762
10/23/2020 9:26:04 PM,0.7201283,0.03313811,0.2681243,0.1646541,-0.04979659,-0.01084284
10/23/2020 9:26:04 PM,0.7264227,0.03365643,0.2697806,0.1666415,-0.05490846,-0.007578936
10/23/2020 9:26:04 PM,0.7324965,0.03383684,0.2712332,0.1657792,-0.05998918,-0.006955633
10/23/2020 9:26:04 PM,0.7383577,0.0332495,0.2726085,0.1644875,-0.06437109,-0.008264437
10/23/2020 9:26:04 PM,0.7442608,0.03197799,0.2736182,0.1640065,-0.06741733,-0.009116265
10/23/2020 9:26:04 PM,0.7498449,0.03130654,0.2746848,0.1639567,-0.06946371,-0.009059634
10/23/2020 9:26:04 PM,0.755432,0.03055083,0.2754543,0.1640091,-0.07136141,-0.008259959
10/23/2020 9:26:04 PM,0.7606348,0.02968033,0.2759809,0.1645464,-0.07290274,-0.005840073
